DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
03/10/2018,9:50,QUEENS,11361,40.753864,-73.780975,"(40.753864, -73.780975)",,,46-40     FRANCIS LEWIS BOULEVARD       ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860029,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,9:40,,,40.676388,-73.94095,"(40.676388, -73.94095)",,,REVERE PLACE                            ,0,0,0,0,0,0,0,0,Unspecified,,,,,3861213,PASSENGER VEHICLE,,,,
03/10/2018,9:40,QUEENS,11364,40.755398,-73.75439,"(40.755398, -73.75439)",CLOVERDALE BOULEVARD            ,53 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860028,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,9:34,QUEENS,11434,40.681744,-73.77204,"(40.681744, -73.77204)",,,172-15    BAISLEY BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860054,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,9:32,MANHATTAN,10065,40.76531,-73.96385,"(40.76531, -73.96385)",EAST 65 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860420,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,9:30,,,40.657555,-73.894196,"(40.657555, -73.894196)",LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3861584,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,9:30,,,40.577946,-74.102325,"(40.577946, -74.102325)",HYLAN BOULEVARD                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3860065,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,9:30,,,40.854687,-73.890396,"(40.854687, -73.890396)",EAST 184 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Driver Inattention/Distraction,,,,3860928,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,9:30,MANHATTAN,10065,40.764362,-73.96162,"(40.764362, -73.96162)",2 AVENUE                        ,EAST 65 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860413,SPORT UTILITY / STATION WAGON,DS,,,
03/10/2018,9:15,QUEENS,11106,40.755085,-73.92656,"(40.755085, -73.92656)",36 AVENUE                       ,35 STREET,,1,0,0,0,0,0,1,0,Glare,Oversized Vehicle,Unspecified,,,3860085,SPORT UTILITY / STATION WAGON,DS,SPORT UTILITY / STATION WAGON,,
03/10/2018,9:15,BRONX,10451,40.82751,-73.92495,"(40.82751, -73.92495)",EAST 161 STREET                 ,GERARD AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3865858,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,9:14,BRONX,10460,40.837864,-73.86356,"(40.837864, -73.86356)",WHITE PLAINS ROAD               ,ARCHER STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860908,TAXI,SPORT UTILITY / STATION WAGON,,,
03/10/2018,9:10,,,40.61427,-74.156654,"(40.61427, -74.156654)",,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,3860456,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
03/10/2018,9:08,BRONX,10453,40.848637,-73.91169,"(40.848637, -73.91169)",JEROME AVENUE                   ,EAST 176 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860041,PASSENGER VEHICLE,,,,
03/10/2018,9:07,,,40.728424,-73.99969,"(40.728424, -73.99969)",BLEECKER STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861075,PASSENGER VEHICLE,TK,,,
03/10/2018,9:00,,,40.638153,-74.01397,"(40.638153, -74.01397)",60 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860528,PASSENGER VEHICLE,,,,
03/10/2018,9:00,QUEENS,11368,40.751545,-73.87085,"(40.751545, -73.87085)",JUNCTION BOULEVARD              ,37 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3861992,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,8:53,BROOKLYN,11220,40.642025,-73.99918,"(40.642025, -73.99918)",9 AVENUE                        ,46 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861045,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,8:49,,,40.60609,-74.07339,"(40.60609, -74.07339)",NARROWS ROAD NORTH              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860032,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,8:47,BRONX,10456,40.837124,-73.909645,"(40.837124, -73.909645)",FINDLAY AVENUE                  ,EAST 170 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3860589,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,8:26,,,40.782158,-73.95787,"(40.782158, -73.95787)",EAST 88 STREET                  ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,Unspecified,,,,3860504,SPORT UTILITY / STATION WAGON,TAXI,,,
03/10/2018,8:20,,,40.88839,-73.84666,"(40.88839, -73.84666)",EAST 231 STREET                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3861077,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,8:15,MANHATTAN,10017,40.75145,-73.970116,"(40.75145, -73.970116)",,,320       EAST 45 STREET                ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3860008,BU,SPORT UTILITY / STATION WAGON,,,
03/10/2018,8:15,BROOKLYN,11216,40.6862,-73.950745,"(40.6862, -73.950745)",GATES AVENUE                    ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3860359,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,8:10,BRONX,10466,40.88893,-73.83644,"(40.88893, -73.83644)",EAST 233 STREET                 ,SETON AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3861074,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,8:05,MANHATTAN,10036,40.7591,-73.99215,"(40.7591, -73.99215)",WEST 43 STREET                  ,9 AVENUE,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3862795,TAXI,TAXI,,,
03/10/2018,8:02,QUEENS,11417,40.680687,-73.84459,"(40.680687, -73.84459)",CROSS BAY BOULEVARD             ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860241,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,8:00,QUEENS,11421,40.69595,-73.86237,"(40.69595, -73.86237)",FOREST PARKWAY                  ,PARK LANE SOUTH,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3861098,PASSENGER VEHICLE,,,,
03/10/2018,8:00,QUEENS,11413,40.680115,-73.75324,"(40.680115, -73.75324)",MERRICK BOULEVARD               ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3860015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,8:00,BROOKLYN,11201,40.69922,-73.98687,"(40.69922, -73.98687)",JAY STREET                      ,HIGH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860034,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
03/10/2018,7:50,BROOKLYN,11236,40.632923,-73.91297,"(40.632923, -73.91297)",,,998       EAST 78 STREET                ,0,0,0,0,0,0,0,0,,,,,,3861161,,,,,
03/10/2018,7:46,,,40.79537,-73.921974,"(40.79537, -73.921974)",TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3859874,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,7:45,,,40.674423,-74.00033,"(40.674423, -74.00033)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860289,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,7:45,MANHATTAN,10033,40.850883,-73.94043,"(40.850883, -73.94043)",,,81        CABRINI BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3860836,PASSENGER VEHICLE,,,,
03/10/2018,7:40,BROOKLYN,11224,40.5751,-73.998566,"(40.5751, -73.998566)",MERMAID AVENUE                  ,WEST 32 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3860975,PICK-UP TRUCK,PASSENGER VEHICLE,,,
03/10/2018,7:39,MANHATTAN,10027,40.80949,-73.95167,"(40.80949, -73.95167)",WEST 124 STREET                 ,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3862814,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,7:30,,,40.65886,-73.866,"(40.65886, -73.866)",FOUNTAIN AVENUE                 ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,View Obstructed/Limited,,,,3861583,TRACT,PASSENGER VEHICLE,,,
03/10/2018,7:30,,,40.58902,-74.13867,"(40.58902, -74.13867)",ROCKLAND AVENUE                 ,BRIELLE AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3860240,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,22:00,STATEN ISLAND,10306,40.556534,-74.12813,"(40.556534, -74.12813)",BUFFALO STREET                  ,HYLAN BOULEVARD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3860684,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,22:00,BROOKLYN,11210,40.633427,-73.95298,"(40.633427, -73.95298)",GLENWOOD ROAD                   ,BEDFORD AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3860463,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,22:00,,,40.69238,-73.82719,"(40.69238, -73.82719)",LEFFERTS BOULEVARD              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3861295,PASSENGER VEHICLE,,,,
03/10/2018,21:56,QUEENS,11369,40.75711,-73.88091,"(40.75711, -73.88091)",,,32-61     87 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860614,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,21:54,BROOKLYN,11207,40.675632,-73.89878,"(40.675632, -73.89878)",ATLANTIC AVENUE                 ,GEORGIA AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3861591,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,21:52,MANHATTAN,10016,40.742928,-73.982254,"(40.742928, -73.982254)",,,125       LEXINGTON AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860462,TAXI,PASSENGER VEHICLE,,,
03/10/2018,21:50,QUEENS,11372,40.754612,-73.87667,"(40.754612, -73.87667)",91 STREET                       ,34 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860513,PASSENGER VEHICLE,BICYCLE,,,
03/10/2018,21:50,,,40.732925,-74.00007,"(40.732925, -74.00007)",WAVERLY PLACE                   ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860409,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,21:50,MANHATTAN,10027,40.81032,-73.95151,"(40.81032, -73.95151)",,,307       WEST 125 STREET               ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3861555,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,21:45,MANHATTAN,10016,40.74752,-73.98242,"(40.74752, -73.98242)",,,56        EAST 34 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860795,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,21:45,MANHATTAN,10007,40.710888,-74.00907,"(40.710888, -74.00907)",FULTON STREET                   ,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860647,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,21:43,BRONX,10457,40.840603,-73.91152,"(40.840603, -73.91152)",SHERIDAN AVENUE                 ,EAST 172 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3862266,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,21:35,BROOKLYN,11221,40.690884,-73.912506,"(40.690884, -73.912506)",CENTRAL AVENUE                  ,HANCOCK STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3860372,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
03/10/2018,21:31,MANHATTAN,10010,40.740692,-73.987595,"(40.740692, -73.987595)",,,36        EAST 23 STREET                ,2,0,0,0,0,0,2,0,Cell Phone (hands-free),Following Too Closely,Unspecified,,,3860461,SPORT UTILITY / STATION WAGON,TAXI,TAXI,,
03/10/2018,21:30,MANHATTAN,10011,40.742832,-74.00771,"(40.742832, -74.00771)",WEST 15 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3861371,PICK-UP TRUCK,TAXI,,,
03/10/2018,21:10,BROOKLYN,11234,40.63554,-73.92284,"(40.63554, -73.92284)",FARRAGUT ROAD                   ,EAST 56 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3860917,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,21:08,,,40.547836,-74.22037,"(40.547836, -74.22037)",VETERANS ROAD EAST              ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3860593,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,21:07,BRONX,10460,40.839237,-73.86669,"(40.839237, -73.86669)",TAYLOR AVENUE                   ,GUERLAIN STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3860926,PASSENGER VEHICLE,,,,
03/10/2018,21:00,BROOKLYN,11212,40.65461,-73.922,"(40.65461, -73.922)",KINGS HIGHWAY                   ,REMSEN AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3860737,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,21:00,,,40.724907,-73.99233,"(40.724907, -73.99233)",BOWERY                          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860604,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,21:00,MANHATTAN,10022,40.76113,-73.965614,"(40.76113, -73.965614)",,,240       EAST 59 STREET                ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3860200,PASSENGER VEHICLE,TK,,,
03/10/2018,20:55,,,40.632538,-73.883194,"(40.632538, -73.883194)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3861663,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,20:50,,,40.721027,-73.97471,"(40.721027, -73.97471)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860608,TAXI,SPORT UTILITY / STATION WAGON,,,
03/10/2018,20:45,,,40.682037,-74.00232,"(40.682037, -74.00232)",BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3863759,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,20:45,,,40.688904,-73.980934,"(40.688904, -73.980934)",FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860301,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,20:40,,,40.732006,-73.95795,"(40.732006, -73.95795)",FRANKLIN STREET                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860688,SPORT UTILITY / STATION WAGON,BICYCLE,,,
03/10/2018,20:40,,,40.695965,-73.96642,"(40.695965, -73.96642)",PARK AVENUE                     ,HALL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860300,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,20:40,,,40.738194,-73.8492,"(40.738194, -73.8492)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3860280,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
03/10/2018,20:31,,,40.7606,-73.96434,"(40.7606, -73.96434)",EAST 59 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3861390,DS,PASSENGER VEHICLE,,,
03/10/2018,20:30,QUEENS,11377,40.742985,-73.89161,"(40.742985, -73.89161)",WOODSIDE AVENUE                 ,73 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3860788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,20:30,QUEENS,11435,40.705524,-73.810455,"(40.705524, -73.810455)",,,146-12    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3860890,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,20:30,MANHATTAN,10017,40.7528,-73.979294,"(40.7528, -73.979294)",EAST 42 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,20:30,BROOKLYN,11236,40.635406,-73.88507,"(40.635406, -73.88507)",,,1540      EAST 102 STREET               ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3861658,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,20:28,BROOKLYN,11229,40.600014,-73.94567,"(40.600014, -73.94567)",AVENUE U                        ,EAST 26 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3860108,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,20:25,QUEENS,11429,40.711628,-73.729385,"(40.711628, -73.729385)",225 STREET                      ,HEMPSTEAD AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3860290,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,20:18,,,40.62376,-74.133606,"(40.62376, -74.133606)",,,81        BURNSIDE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3860273,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,20:18,BRONX,10467,40.859596,-73.866066,"(40.859596, -73.866066)",,,737       ASTOR AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3860578,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,20:15,BRONX,10458,40.859875,-73.89323,"(40.859875, -73.89323)",EAST 188 STREET                 ,WEBSTER AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3860467,PASSENGER VEHICLE,,,,
03/10/2018,20:15,MANHATTAN,10016,40.746212,-73.985214,"(40.746212, -73.985214)",,,12        EAST 31 STREET                ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3860794,TAXI,TAXI,,,
03/10/2018,20:15,BROOKLYN,11207,40.68965,-73.911354,"(40.68965, -73.911354)",,,1134      HALSEY STREET                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3860371,DP,,,,
03/10/2018,20:14,BROOKLYN,11209,40.635296,-74.02868,"(40.635296, -74.02868)",,,236       OVINGTON AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3860471,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,20:10,BROOKLYN,11236,40.63328,-73.905785,"(40.63328, -73.905785)",,,1151      EAST 84 STREET                ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3861656,SPORT UTILITY / STATION WAGON,BICYCLE,,,
03/10/2018,20:10,,,40.723648,-73.99103,"(40.723648, -73.99103)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3860609,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,20:10,MANHATTAN,10022,40.761234,-73.96389,"(40.761234, -73.96389)",2 AVENUE                        ,EAST 60 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3861538,TAXI,SPORT UTILITY / STATION WAGON,,,
03/10/2018,20:10,BRONX,10456,40.81936,-73.91056,"(40.81936, -73.91056)",,,746       SAINT ANNS AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3861038,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,20:00,,,40.747112,-73.96894,"(40.747112, -73.96894)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3860192,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,1:56,BROOKLYN,11237,40.708275,-73.92903,"(40.708275, -73.92903)",PORTER AVENUE                   ,JOHNSON AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3860941,PASSENGER VEHICLE,,,,
03/10/2018,1:53,,,40.610104,-74.15205,"(40.610104, -74.15205)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3859973,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,1:45,BROOKLYN,11207,40.681377,-73.90778,"(40.681377, -73.90778)",BROADWAY                        ,FURMAN AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3860358,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,1:45,BROOKLYN,11203,40.648182,-73.93001,"(40.648182, -73.93001)",UTICA AVENUE                    ,TILDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3860738,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,1:45,BRONX,10456,40.8285,-73.91584,"(40.8285, -73.91584)",,,994       COLLEGE AVENUE                ,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3864029,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/10/2018,1:41,,,40.813915,-73.93477,"(40.813915, -73.93477)",MADISON AVENUE BRIDGE           ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3859982,PASSENGER VEHICLE,,,,
03/10/2018,1:35,QUEENS,11354,40.771324,-73.846535,"(40.771324, -73.846535)",122 STREET                      ,30 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3860207,SPORT UTILITY / STATION WAGON,DP,,,
03/10/2018,1:30,QUEENS,11418,40.697735,-73.82225,"(40.697735, -73.82225)",91 AVENUE                       ,127 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3860340,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,1:30,MANHATTAN,10017,40.748825,-73.96984,"(40.748825, -73.96984)",EAST 42 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3859980,TAXI,TAXI,,,
03/10/2018,1:20,MANHATTAN,10016,40.745724,-73.97813,"(40.745724, -73.97813)",EAST 34 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3859885,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/10/2018,1:15,,,40.710094,-73.821175,"(40.710094, -73.821175)",VANWYCK EXPRESSWAY              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3861073,TAXI,PASSENGER VEHICLE,,,
03/10/2018,1:15,,,40.70918,-73.81916,"(40.70918, -73.81916)",MAIN STREET                     ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3862833,TAXI,PASSENGER VEHICLE,,,
03/10/2018,1:10,,,40.665794,-73.7464,"(40.665794, -73.7464)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,,,,3860006,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
03/10/2018,1:10,BRONX,10469,40.872948,-73.83543,"(40.872948, -73.83543)",,,3057      EDSON AVENUE                  ,0,0,0,0,0,0,0,0,,,,,,3873491,,,,,
03/10/2018,1:05,BRONX,10474,40.822533,-73.88509,"(40.822533, -73.88509)",EDGEWATER ROAD                  ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3860433,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,19:55,,,40.759113,-73.974686,"(40.759113, -73.974686)",MADISON AVENUE                  ,,,0,0,0,0,0,0,0,0,,,,,,3860321,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
03/10/2018,19:49,MANHATTAN,10065,40.76211,-73.96016,"(40.76211, -73.96016)",1 AVENUE                        ,EAST 63 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3861537,SPORT UTILITY / STATION WAGON,TAXI,,,
03/10/2018,19:45,QUEENS,11432,40.713554,-73.79651,"(40.713554, -73.79651)",168 STREET                      ,GOTHIC DRIVE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3860584,SPORT UTILITY / STATION WAGON,,,,
03/10/2018,19:45,QUEENS,11379,40.713963,-73.8851,"(40.713963, -73.8851)",70 STREET                       ,66 ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3859878,PASSENGER VEHICLE,,,,
03/10/2018,19:45,MANHATTAN,10016,40.747627,-73.976746,"(40.747627, -73.976746)",EAST 37 STREET                  ,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3860201,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
